Commodity_Description,Country_Code,Market_Year,Calendar_Year,Month,Attribute_ID,Attribute_Description,Unit_Description,Value
"Oil, Soybean",US,1969,2015,5,28,Production,(1000 MT),3585
"Oil, Soybean",US,1970,2015,5,125,Domestic Consumption,(1000 MT),2854
"Oil, Soybean",US,1970,2015,5,88,Exports,(1000 MT),790
"Oil, Soybean",US,1970,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1970,2015,5,140,Industrial Dom. Cons.,(1000 MT),93
"Oil, Soybean",US,1970,2015,5,28,Production,(1000 MT),3749
"Oil, Soybean",US,1971,2015,5,125,Domestic Consumption,(1000 MT),2941
"Oil, Soybean",US,1971,2015,5,88,Exports,(1000 MT),634
"Oil, Soybean",US,1971,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1971,2015,5,140,Industrial Dom. Cons.,(1000 MT),82
"Oil, Soybean",US,1971,2015,5,28,Production,(1000 MT),3580
"Oil, Soybean",US,1972,2015,5,125,Domestic Consumption,(1000 MT),3040
"Oil, Soybean",US,1972,2015,5,88,Exports,(1000 MT),484
"Oil, Soybean",US,1972,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1972,2015,5,140,Industrial Dom. Cons.,(1000 MT),85
"Oil, Soybean",US,1972,2015,5,28,Production,(1000 MT),3402
"Oil, Soybean",US,1973,2015,5,125,Domestic Consumption,(1000 MT),3303
"Oil, Soybean",US,1973,2015,5,88,Exports,(1000 MT),651
"Oil, Soybean",US,1973,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1973,2015,5,140,Industrial Dom. Cons.,(1000 MT),103
"Oil, Soybean",US,1973,2015,5,28,Production,(1000 MT),4080
"Oil, Soybean",US,1974,2015,5,125,Domestic Consumption,(1000 MT),2985
"Oil, Soybean",US,1974,2015,5,88,Exports,(1000 MT),466
"Oil, Soybean",US,1974,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1974,2015,5,140,Industrial Dom. Cons.,(1000 MT),84
"Oil, Soybean",US,1974,2015,5,28,Production,(1000 MT),3345
"Oil, Soybean",US,1975,2015,5,125,Domestic Consumption,(1000 MT),3612
"Oil, Soybean",US,1975,2015,5,88,Exports,(1000 MT),443
"Oil, Soybean",US,1975,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1975,2015,5,140,Industrial Dom. Cons.,(1000 MT),94
"Oil, Soybean",US,1975,2015,5,28,Production,(1000 MT),4368
"Oil, Soybean",US,1976,2015,5,125,Domestic Consumption,(1000 MT),3406
"Oil, Soybean",US,1976,2015,5,88,Exports,(1000 MT),702
"Oil, Soybean",US,1976,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1976,2015,5,140,Industrial Dom. Cons.,(1000 MT),104
"Oil, Soybean",US,1976,2015,5,28,Production,(1000 MT),3891
"Oil, Soybean",US,1977,2015,5,125,Domestic Consumption,(1000 MT),3752
"Oil, Soybean",US,1977,2015,5,88,Exports,(1000 MT),933
"Oil, Soybean",US,1977,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1977,2015,5,140,Industrial Dom. Cons.,(1000 MT),109
"Oil, Soybean",US,1977,2015,5,28,Production,(1000 MT),4666
"Oil, Soybean",US,1978,2015,5,125,Domestic Consumption,(1000 MT),4056
"Oil, Soybean",US,1978,2015,5,88,Exports,(1000 MT),1059
"Oil, Soybean",US,1978,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1978,2015,5,140,Industrial Dom. Cons.,(1000 MT),110
"Oil, Soybean",US,1978,2015,5,28,Production,(1000 MT),5136
"Oil, Soybean",US,1979,2015,5,125,Domestic Consumption,(1000 MT),4074
"Oil, Soybean",US,1979,2015,5,88,Exports,(1000 MT),1220
"Oil, Soybean",US,1979,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1979,2015,5,140,Industrial Dom. Cons.,(1000 MT),92
"Oil, Soybean",US,1979,2015,5,28,Production,(1000 MT),5491
"Oil, Soybean",US,1980,2015,5,125,Domestic Consumption,(1000 MT),4134
"Oil, Soybean",US,1980,2015,5,88,Exports,(1000 MT),740
"Oil, Soybean",US,1980,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1980,2015,5,140,Industrial Dom. Cons.,(1000 MT),92
"Oil, Soybean",US,1980,2015,5,28,Production,(1000 MT),5112
"Oil, Soybean",US,1981,2015,5,125,Domestic Consumption,(1000 MT),4325
"Oil, Soybean",US,1981,2015,5,88,Exports,(1000 MT),942
"Oil, Soybean",US,1981,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1981,2015,5,140,Industrial Dom. Cons.,(1000 MT),92
"Oil, Soybean",US,1981,2015,5,28,Production,(1000 MT),4980
"Oil, Soybean",US,1982,2015,5,125,Domestic Consumption,(1000 MT),4472
"Oil, Soybean",US,1982,2015,5,88,Exports,(1000 MT),918
"Oil, Soybean",US,1982,2015,5,57,Imports,(1000 MT),0
"Oil, Soybean",US,1982,2015,5,140,Industrial Dom. Cons.,(1000 MT),93
"Oil, Soybean",US,1982,2015,5,28,Production,(1000 MT),5462
"Meal, Cottonseed",US,1969,2006,6,125,Domestic Consumption,(1000 MT),1628
"Meal, Cottonseed",US,1969,2006,6,88,Exports,(1000 MT),17
"Meal, Cottonseed",US,1969,2006,6,57,Imports,(1000 MT),1
"Meal, Cottonseed",US,1969,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1969,2006,6,28,Production,(1000 MT),1620
"Meal, Cottonseed",US,1970,2006,6,125,Domestic Consumption,(1000 MT),1536
"Meal, Cottonseed",US,1970,2006,6,88,Exports,(1000 MT),24
"Meal, Cottonseed",US,1970,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1970,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1970,2006,6,28,Production,(1000 MT),1599
"Meal, Cottonseed",US,1971,2006,6,125,Domestic Consumption,(1000 MT),1710
"Meal, Cottonseed",US,1971,2006,6,88,Exports,(1000 MT),5
"Meal, Cottonseed",US,1971,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1971,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1971,2006,6,28,Production,(1000 MT),1671
"Meal, Cottonseed",US,1972,2006,6,125,Domestic Consumption,(1000 MT),2018
"Meal, Cottonseed",US,1972,2006,6,88,Exports,(1000 MT),22
"Meal, Cottonseed",US,1972,2006,6,57,Imports,(1000 MT),4
"Meal, Cottonseed",US,1972,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1972,2006,6,28,Production,(1000 MT),2056
"Meal, Cottonseed",US,1973,2006,6,125,Domestic Consumption,(1000 MT),1901
"Meal, Cottonseed",US,1973,2006,6,88,Exports,(1000 MT),63
"Meal, Cottonseed",US,1973,2006,6,57,Imports,(1000 MT),5
"Meal, Cottonseed",US,1973,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1973,2006,6,28,Production,(1000 MT),1970
"Meal, Cottonseed",US,1974,2006,6,125,Domestic Consumption,(1000 MT),1676
"Meal, Cottonseed",US,1974,2006,6,88,Exports,(1000 MT),10
"Meal, Cottonseed",US,1974,2006,6,57,Imports,(1000 MT),1
"Meal, Cottonseed",US,1974,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1974,2006,6,28,Production,(1000 MT),1679
"Meal, Cottonseed",US,1975,2006,6,125,Domestic Consumption,(1000 MT),1148
"Meal, Cottonseed",US,1975,2006,6,88,Exports,(1000 MT),22
"Meal, Cottonseed",US,1975,2006,6,57,Imports,(1000 MT),10
"Meal, Cottonseed",US,1975,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1975,2006,6,28,Production,(1000 MT),1123
"Meal, Cottonseed",US,1976,2006,6,125,Domestic Consumption,(1000 MT),1412
"Meal, Cottonseed",US,1976,2006,6,88,Exports,(1000 MT),46
"Meal, Cottonseed",US,1976,2006,6,57,Imports,(1000 MT),3
"Meal, Cottonseed",US,1976,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1976,2006,6,28,Production,(1000 MT),1491
"Meal, Cottonseed",US,1977,2006,6,125,Domestic Consumption,(1000 MT),1781
"Meal, Cottonseed",US,1977,2006,6,88,Exports,(1000 MT),104
"Meal, Cottonseed",US,1977,2006,6,57,Imports,(1000 MT),4
"Meal, Cottonseed",US,1977,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1977,2006,6,28,Production,(1000 MT),1890
"Meal, Cottonseed",US,1978,2006,6,125,Domestic Consumption,(1000 MT),1599
"Meal, Cottonseed",US,1978,2006,6,88,Exports,(1000 MT),136
"Meal, Cottonseed",US,1978,2006,6,57,Imports,(1000 MT),8
"Meal, Cottonseed",US,1978,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1978,2006,6,28,Production,(1000 MT),1710
"Meal, Cottonseed",US,1979,2006,6,125,Domestic Consumption,(1000 MT),1704
"Meal, Cottonseed",US,1979,2006,6,88,Exports,(1000 MT),159
"Meal, Cottonseed",US,1979,2006,6,57,Imports,(1000 MT),6
"Meal, Cottonseed",US,1979,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1979,2006,6,28,Production,(1000 MT),1859
"Meal, Cottonseed",US,1980,2006,6,125,Domestic Consumption,(1000 MT),1484
"Meal, Cottonseed",US,1980,2006,6,88,Exports,(1000 MT),90
"Meal, Cottonseed",US,1980,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1980,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1980,2006,6,28,Production,(1000 MT),1624
"Meal, Cottonseed",US,1981,2006,6,125,Domestic Consumption,(1000 MT),1848
"Meal, Cottonseed",US,1981,2006,6,88,Exports,(1000 MT),97
"Meal, Cottonseed",US,1981,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1981,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1981,2006,6,28,Production,(1000 MT),1987
"Meal, Cottonseed",US,1982,2006,6,125,Domestic Consumption,(1000 MT),1496
"Meal, Cottonseed",US,1982,2006,6,88,Exports,(1000 MT),1
"Meal, Cottonseed",US,1982,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1982,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1982,2006,6,28,Production,(1000 MT),1441
"Meal, Cottonseed",US,1983,2006,6,125,Domestic Consumption,(1000 MT),1021
"Meal, Cottonseed",US,1983,2006,6,88,Exports,(1000 MT),1
"Meal, Cottonseed",US,1983,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1983,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1983,2006,6,28,Production,(1000 MT),1029
"Meal, Cottonseed",US,1984,2006,6,125,Domestic Consumption,(1000 MT),1595
"Meal, Cottonseed",US,1984,2006,6,88,Exports,(1000 MT),5
"Meal, Cottonseed",US,1984,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1984,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1984,2006,6,28,Production,(1000 MT),1571
"Meal, Cottonseed",US,1985,2006,6,125,Domestic Consumption,(1000 MT),1378
"Meal, Cottonseed",US,1985,2006,6,88,Exports,(1000 MT),5
"Meal, Cottonseed",US,1985,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1985,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1985,2006,6,28,Production,(1000 MT),1384
"Meal, Cottonseed",US,1986,2006,6,125,Domestic Consumption,(1000 MT),1027
"Meal, Cottonseed",US,1986,2006,6,88,Exports,(1000 MT),16
"Meal, Cottonseed",US,1986,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1986,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1986,2006,6,28,Production,(1000 MT),1009
"Meal, Cottonseed",US,1987,2006,6,125,Domestic Consumption,(1000 MT),1442
"Meal, Cottonseed",US,1987,2006,6,88,Exports,(1000 MT),41
"Meal, Cottonseed",US,1987,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1987,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1987,2006,6,28,Production,(1000 MT),1494
"Meal, Cottonseed",US,1988,2006,6,125,Domestic Consumption,(1000 MT),1481
"Meal, Cottonseed",US,1988,2006,6,88,Exports,(1000 MT),21
"Meal, Cottonseed",US,1988,2006,6,57,Imports,(1000 MT),3
"Meal, Cottonseed",US,1988,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1988,2006,6,28,Production,(1000 MT),1532
"Meal, Cottonseed",US,1996,2006,6,125,Domestic Consumption,(1000 MT),1494
"Meal, Cottonseed",US,1996,2006,6,88,Exports,(1000 MT),120
"Meal, Cottonseed",US,1996,2006,6,57,Imports,(1000 MT),3
"Meal, Cottonseed",US,1996,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1996,2006,6,28,Production,(1000 MT),1589
"Meal, Cottonseed",US,1998,2006,6,125,Domestic Consumption,(1000 MT),1065
"Meal, Cottonseed",US,1998,2006,6,88,Exports,(1000 MT),110
"Meal, Cottonseed",US,1998,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1998,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1998,2006,6,28,Production,(1000 MT),1117
"Meal, Cottonseed",US,1999,2006,6,125,Domestic Consumption,(1000 MT),1170
"Meal, Cottonseed",US,1999,2006,6,88,Exports,(1000 MT),94
"Meal, Cottonseed",US,1999,2006,6,57,Imports,(1000 MT),0
"Meal, Cottonseed",US,1999,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Cottonseed",US,1999,2006,6,28,Production,(1000 MT),1261
"Meal, Fish",US,1964,2006,6,125,Domestic Consumption,(1000 MT),521
"Meal, Fish",US,1964,2006,6,88,Exports,(1000 MT),0
"Meal, Fish",US,1964,2006,6,57,Imports,(1000 MT),248
"Meal, Fish",US,1964,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1964,2006,6,28,Production,(1000 MT),273
"Meal, Fish",US,1965,2006,6,125,Domestic Consumption,(1000 MT),648
"Meal, Fish",US,1965,2006,6,88,Exports,(1000 MT),0
"Meal, Fish",US,1965,2006,6,57,Imports,(1000 MT),408
"Meal, Fish",US,1965,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1965,2006,6,28,Production,(1000 MT),240
"Meal, Fish",US,1966,2006,6,125,Domestic Consumption,(1000 MT),815
"Meal, Fish",US,1966,2006,6,88,Exports,(1000 MT),0
"Meal, Fish",US,1966,2006,6,57,Imports,(1000 MT),591
"Meal, Fish",US,1966,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1966,2006,6,28,Production,(1000 MT),224
"Meal, Fish",US,1967,2006,6,125,Domestic Consumption,(1000 MT),1015
"Meal, Fish",US,1967,2006,6,88,Exports,(1000 MT),0
"Meal, Fish",US,1967,2006,6,57,Imports,(1000 MT),776
"Meal, Fish",US,1967,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1967,2006,6,28,Production,(1000 MT),239
"Meal, Fish",US,1968,2006,6,125,Domestic Consumption,(1000 MT),584
"Meal, Fish",US,1968,2006,6,88,Exports,(1000 MT),0
"Meal, Fish",US,1968,2006,6,57,Imports,(1000 MT),325
"Meal, Fish",US,1968,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1968,2006,6,28,Production,(1000 MT),259
"Meal, Fish",US,1969,2006,6,125,Domestic Consumption,(1000 MT),500
"Meal, Fish",US,1969,2006,6,88,Exports,(1000 MT),4
"Meal, Fish",US,1969,2006,6,57,Imports,(1000 MT),228
"Meal, Fish",US,1969,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1969,2006,6,28,Production,(1000 MT),276
"Meal, Fish",US,1970,2006,6,125,Domestic Consumption,(1000 MT),555
"Meal, Fish",US,1970,2006,6,88,Exports,(1000 MT),9
"Meal, Fish",US,1970,2006,6,57,Imports,(1000 MT),257
"Meal, Fish",US,1970,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1970,2006,6,28,Production,(1000 MT),307
"Meal, Fish",US,1971,2006,6,125,Domestic Consumption,(1000 MT),657
"Meal, Fish",US,1971,2006,6,88,Exports,(1000 MT),9
"Meal, Fish",US,1971,2006,6,57,Imports,(1000 MT),356
"Meal, Fish",US,1971,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1971,2006,6,28,Production,(1000 MT),310
"Meal, Fish",US,1972,2006,6,125,Domestic Consumption,(1000 MT),361
"Meal, Fish",US,1972,2006,6,88,Exports,(1000 MT),17
"Meal, Fish",US,1972,2006,6,57,Imports,(1000 MT),62
"Meal, Fish",US,1972,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1972,2006,6,28,Production,(1000 MT),316
"Meal, Fish",US,1973,2006,6,125,Domestic Consumption,(1000 MT),364
"Meal, Fish",US,1973,2006,6,88,Exports,(1000 MT),25
"Meal, Fish",US,1973,2006,6,57,Imports,(1000 MT),62
"Meal, Fish",US,1973,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1973,2006,6,28,Production,(1000 MT),327
"Meal, Fish",US,1974,2006,6,125,Domestic Consumption,(1000 MT),407
"Meal, Fish",US,1974,2006,6,88,Exports,(1000 MT),11
"Meal, Fish",US,1974,2006,6,57,Imports,(1000 MT),107
"Meal, Fish",US,1974,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1974,2006,6,28,Production,(1000 MT),311
"Meal, Fish",US,1975,2006,6,125,Domestic Consumption,(1000 MT),429
"Meal, Fish",US,1975,2006,6,88,Exports,(1000 MT),30
"Meal, Fish",US,1975,2006,6,57,Imports,(1000 MT),127
"Meal, Fish",US,1975,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1975,2006,6,28,Production,(1000 MT),332
"Meal, Fish",US,1976,2006,6,125,Domestic Consumption,(1000 MT),344
"Meal, Fish",US,1976,2006,6,88,Exports,(1000 MT),33
"Meal, Fish",US,1976,2006,6,57,Imports,(1000 MT),74
"Meal, Fish",US,1976,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1976,2006,6,28,Production,(1000 MT),303
"Meal, Fish",US,1977,2006,6,125,Domestic Consumption,(1000 MT),391
"Meal, Fish",US,1977,2006,6,88,Exports,(1000 MT),46
"Meal, Fish",US,1977,2006,6,57,Imports,(1000 MT),42
"Meal, Fish",US,1977,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1977,2006,6,28,Production,(1000 MT),395
"Meal, Fish",US,1978,2006,6,125,Domestic Consumption,(1000 MT),461
"Meal, Fish",US,1978,2006,6,88,Exports,(1000 MT),14
"Meal, Fish",US,1978,2006,6,57,Imports,(1000 MT),84
"Meal, Fish",US,1978,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1978,2006,6,28,Production,(1000 MT),391
"Meal, Fish",US,1979,2006,6,125,Domestic Consumption,(1000 MT),353
"Meal, Fish",US,1979,2006,6,88,Exports,(1000 MT),77
"Meal, Fish",US,1979,2006,6,57,Imports,(1000 MT),47
"Meal, Fish",US,1979,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1979,2006,6,28,Production,(1000 MT),383
"Meal, Fish",US,1980,2006,6,125,Domestic Consumption,(1000 MT),355
"Meal, Fish",US,1980,2006,6,88,Exports,(1000 MT),43
"Meal, Fish",US,1980,2006,6,57,Imports,(1000 MT),58
"Meal, Fish",US,1980,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1980,2006,6,28,Production,(1000 MT),340
"Meal, Fish",US,1981,2006,6,125,Domestic Consumption,(1000 MT),466
"Meal, Fish",US,1981,2006,6,88,Exports,(1000 MT),16
"Meal, Fish",US,1981,2006,6,57,Imports,(1000 MT),82
"Meal, Fish",US,1981,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1981,2006,6,28,Production,(1000 MT),400
"Meal, Fish",US,1982,2006,6,125,Domestic Consumption,(1000 MT),412
"Meal, Fish",US,1982,2006,6,88,Exports,(1000 MT),70
"Meal, Fish",US,1982,2006,6,57,Imports,(1000 MT),71
"Meal, Fish",US,1982,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1982,2006,6,28,Production,(1000 MT),411
"Meal, Fish",US,1983,2006,6,125,Domestic Consumption,(1000 MT),463
"Meal, Fish",US,1983,2006,6,88,Exports,(1000 MT),18
"Meal, Fish",US,1983,2006,6,57,Imports,(1000 MT),89
"Meal, Fish",US,1983,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1983,2006,6,28,Production,(1000 MT),392
"Meal, Fish",US,1984,2006,6,125,Domestic Consumption,(1000 MT),599
"Meal, Fish",US,1984,2006,6,88,Exports,(1000 MT),31
"Meal, Fish",US,1984,2006,6,57,Imports,(1000 MT),237
"Meal, Fish",US,1984,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1984,2006,6,28,Production,(1000 MT),393
"Meal, Fish",US,1985,2006,6,125,Domestic Consumption,(1000 MT),503
"Meal, Fish",US,1985,2006,6,88,Exports,(1000 MT),36
"Meal, Fish",US,1985,2006,6,57,Imports,(1000 MT),176
"Meal, Fish",US,1985,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1985,2006,6,28,Production,(1000 MT),363
"Meal, Fish",US,1986,2006,6,125,Domestic Consumption,(1000 MT),534
"Meal, Fish",US,1986,2006,6,88,Exports,(1000 MT),64
"Meal, Fish",US,1986,2006,6,57,Imports,(1000 MT),187
"Meal, Fish",US,1986,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1986,2006,6,28,Production,(1000 MT),411
"Meal, Fish",US,1987,2006,6,125,Domestic Consumption,(1000 MT),401
"Meal, Fish",US,1987,2006,6,88,Exports,(1000 MT),68
"Meal, Fish",US,1987,2006,6,57,Imports,(1000 MT),126
"Meal, Fish",US,1987,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1987,2006,6,28,Production,(1000 MT),343
"Meal, Fish",US,1988,2006,6,125,Domestic Consumption,(1000 MT),364
"Meal, Fish",US,1988,2006,6,88,Exports,(1000 MT),47
"Meal, Fish",US,1988,2006,6,57,Imports,(1000 MT),78
"Meal, Fish",US,1988,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Fish",US,1988,2006,6,28,Production,(1000 MT),333
"Meal, Peanut",US,1972,2006,6,125,Domestic Consumption,(1000 MT),161
"Meal, Peanut",US,1972,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1972,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1972,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1972,2006,6,28,Production,(1000 MT),163
"Meal, Peanut",US,1973,2006,6,125,Domestic Consumption,(1000 MT),129
"Meal, Peanut",US,1973,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1973,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1973,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1973,2006,6,28,Production,(1000 MT),129
"Meal, Peanut",US,1974,2006,6,125,Domestic Consumption,(1000 MT),120
"Meal, Peanut",US,1974,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1974,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1974,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1974,2006,6,28,Production,(1000 MT),122
"Meal, Peanut",US,1975,2006,6,125,Domestic Consumption,(1000 MT),259
"Meal, Peanut",US,1975,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1975,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1975,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1975,2006,6,28,Production,(1000 MT),263
"Meal, Peanut",US,1976,2006,6,125,Domestic Consumption,(1000 MT),216
"Meal, Peanut",US,1976,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1976,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1976,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1976,2006,6,28,Production,(1000 MT),212
"Meal, Peanut",US,1977,2006,6,125,Domestic Consumption,(1000 MT),90
"Meal, Peanut",US,1977,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1977,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1977,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1977,2006,6,28,Production,(1000 MT),90
"Meal, Peanut",US,1978,2006,6,125,Domestic Consumption,(1000 MT),92
"Meal, Peanut",US,1978,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1978,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1978,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1978,2006,6,28,Production,(1000 MT),92
"Meal, Peanut",US,1979,2006,6,125,Domestic Consumption,(1000 MT),108
"Meal, Peanut",US,1979,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1979,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1979,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1979,2006,6,28,Production,(1000 MT),107
"Meal, Peanut",US,1980,2006,6,125,Domestic Consumption,(1000 MT),85
"Meal, Peanut",US,1980,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1980,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1980,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1980,2006,6,28,Production,(1000 MT),85
"Meal, Peanut",US,1981,2006,6,125,Domestic Consumption,(1000 MT),107
"Meal, Peanut",US,1981,2006,6,88,Exports,(1000 MT),0
"Meal, Peanut",US,1981,2006,6,57,Imports,(1000 MT),0
"Meal, Peanut",US,1981,2006,6,140,Industrial Dom. Cons.,(1000 MT),0
"Meal, Peanut",US,1981,2006,6,28,Production,(1000 MT),108
"Meal, Peanut",US,1982,2006,6,125,Domestic Consumption,(1000 MT),67
